Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Leme;1;0;0;53;1600.0;450.0;70.0;30.19;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;3100.0;990.0;200.0;31.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;160;8000.0;1795.0;636.0;50.0;Apartamento
Apartamento;São Cristóvão;2;1;1;71;2000.0;760.0;57.0;28.17;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;80;1800.0;750.0;112.0;22.5;Apartamento
Apartamento;Jacarepaguá;2;1;1;80;1900.0;1350.0;80.0;23.75;Apartamento
Apartamento;Cachambi;2;1;0;55;1400.0;550.0;30.0;25.45;Apartamento
Apartamento;Engenho de Dentro;2;1;1;74;1300.0;501.0;135.0;17.57;Apartamento
Apartamento;Vila Isabel;2;1;1;70;1700.0;315.0;140.0;24.29;Apartamento
Apartamento;Tijuca;3;1;0;125;2500.0;1100.0;200.0;20.0;Apartamento
Apartamento;Barra da Tijuca;3;1;3;80;2750.0;1200.0;0.0;34.38;Apartamento
Apartamento;Grajaú;2;0;0;75;1600.0;550.0;49.0;21.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;6600.0;1800.0;450.0;73.33;Apartamento
Apartamento;Flamengo;2;1;2;120;4000.0;1400.0;485.0;33.33;Apartamento
Apartamento;Copacabana;2;1;0;70;2200.0;582.0;153.0;31.43;Apartamento
Apartamento;Ipanema;3;2;1;125;4970.0;1320.0;436.0;39.76;Apartamento
Apartamento;Vila da Penha;2;1;0;83;1300.0;300.0;0.0;15.66;Apartamento
Apartamento;Barra da Tijuca;2;1;1;63;1300.0;990.0;112.0;20.63;Apartamento
Apartamento;Méier;2;1;0;63;950.0;600.0;37.0;15.08;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;4500.0;1500.0;0.0;32.14;Apartamento
Apartamento;Tijuca;2;1;0;62;1400.0;640.0;202.0;22.58;Apartamento
Apartamento;Jacarepaguá;2;1;1;52;1400.0;552.0;20.0;26.92;Apartamento
Apartamento;Laranjeiras;3;0;0;95;2500.0;575.0;93.0;26.32;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;42.0;Apartamento
Apartamento;Tijuca;1;0;0;47;1400.0;530.0;0.0;29.79;Apartamento
Apartamento;Barra da Tijuca;2;1;1;83;2000.0;1335.0;0.0;24.1;Apartamento
Apartamento;Botafogo;2;1;1;80;3170.0;850.0;150.0;39.62;Apartamento
Apartamento;Curicica;2;1;0;55;1200.0;500.0;40.0;21.82;Apartamento
Apartamento;Leme;3;0;0;135;2900.0;800.0;230.0;21.48;Apartamento
Apartamento;Barra da Tijuca;3;0;3;190;6990.0;1400.0;600.0;36.79;Apartamento
Apartamento;Barra da Tijuca;3;3;2;300;5500.0;1870.0;0.0;18.33;Apartamento
Apartamento;Copacabana;3;0;0;152;3000.0;1225.0;407.0;19.74;Apartamento
Apartamento;Praça da Bandeira;2;0;0;66;1300.0;760.0;0.0;19.7;Apartamento
Apartamento;Méier;3;1;1;102;1900.0;890.0;135.0;18.63;Apartamento
Apartamento;Ipanema;1;1;1;72;4400.0;3660.0;195.0;61.11;Apartamento
Apartamento;Copacabana;4;0;0;200;4800.0;1700.0;250.0;24.0;Apartamento
Apartamento;Flamengo;3;1;0;100;4200.0;885.0;213.0;42.0;Apartamento
Apartamento;Copacabana;1;0;0;42;2000.0;468.0;72.0;47.62;Apartamento
Apartamento;Barra da Tijuca;3;1;1;100;2800.0;1485.0;257.0;28.0;Apartamento
Apartamento;Barra da Tijuca;2;0;1;70;1500.0;960.0;0.0;21.43;Apartamento
Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;36.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;332.0;38.06;Apartamento
Apartamento;São Cristóvão;2;1;1;72;1850.0;753.0;45.0;25.69;Apartamento
Apartamento;Barra da Tijuca;1;1;0;60;2500.0;2000.0;0.0;41.67;Apartamento
Apartamento;Barra da Tijuca;3;2;2;96;1900.0;750.0;250.0;19.79;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;1;152;3800.0;972.0;2248.0;25.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;108;3800.0;1500.0;1700.0;35.19;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;100;3000.0;700.0;0.0;30.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1700.0;777.0;0.0;24.29;Apartamento
Apartamento;Barra da Tijuca;2;1;0;58;1200.0;700.0;70.0;20.69;Apartamento
Apartamento;Paciência;2;1;0;48;600.0;230.0;0.0;12.5;Apartamento
Apartamento;Ipanema;2;1;1;76;4500.0;2196.0;0.0;59.21;Apartamento
Apartamento;Barra da Tijuca;4;3;2;340;9500.0;1700.0;10250.0;27.94;Apartamento
Apartamento;Centro;1;0;0;42;1090.0;345.0;24.0;25.95;Apartamento
Apartamento;Laranjeiras;3;1;0;150;3000.0;800.0;190.0;20.0;Apartamento
Apartamento;Gávea;2;2;1;79;3400.0;1171.0;229.0;43.04;Apartamento
Apartamento;Ipanema;2;1;0;81;3800.0;1070.0;298.0;46.91;Apartamento
Apartamento;Laranjeiras;1;1;0;59;2000.0;630.0;0.0;33.9;Apartamento
Apartamento;Jacarepaguá;3;1;1;100;2200.0;1200.0;189.0;22.0;Apartamento
Apartamento;Barra da Tijuca;4;0;0;146;4500.0;2178.0;351.0;30.82;Apartamento
Apartamento;Humaitá;3;0;1;100;2700.0;1560.0;105.0;27.0;Apartamento
Apartamento;Flamengo;3;1;1;120;4000.0;1220.0;270.0;33.33;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1700.0;850.0;140.0;24.29;Apartamento
Apartamento;Jacarepaguá;2;1;1;65;1800.0;650.0;220.0;27.69;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;80;1500.0;680.0;159.0;18.75;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;4;190;3950.0;1290.0;300.0;20.79;Apartamento
Apartamento;Cachambi;2;1;0;76;1200.0;510.0;37.0;15.79;Apartamento
Apartamento;Ipanema;2;1;1;85;8000.0;3700.0;300.0;94.12;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;105;2200.0;650.0;250.0;20.95;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2800.0;970.0;70.0;40.0;Apartamento
Apartamento;Copacabana;1;0;0;41;3000.0;575.0;68.0;73.17;Apartamento
Apartamento;Copacabana;3;1;0;130;6000.0;730.0;0.0;46.15;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1900.0;850.0;870.0;27.94;Apartamento
Apartamento;Leblon;2;2;2;132;8000.0;2328.0;782.0;60.61;Apartamento
Apartamento;Barra da Tijuca;3;2;1;96;2800.0;1200.0;193.0;29.17;Apartamento
Apartamento;Gávea;3;1;1;90;4500.0;1368.0;0.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;2;0;100;6000.0;1500.0;321.0;60.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;193;2500.0;3800.0;863.0;12.95;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;120;2000.0;700.0;2500.0;16.67;Apartamento
Apartamento;Praça da Bandeira;2;0;0;57;1640.0;540.0;51.0;28.77;Apartamento
Apartamento;Botafogo;3;1;1;105;4200.0;772.0;178.0;40.0;Apartamento
Apartamento;Tijuca;2;1;1;67;1800.0;1080.0;0.0;26.87;Apartamento
Apartamento;Ipanema;1;0;0;67;2700.0;734.0;0.0;40.3;Apartamento
Apartamento;Barra da Tijuca;4;2;1;158;5000.0;1845.0;238.0;31.65;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;95;2000.0;700.0;110.0;21.05;Apartamento
Apartamento;Santa Teresa;2;0;0;75;1700.0;13.0;427.0;22.67;Apartamento
Apartamento;Gávea;1;1;1;60;3000.0;920.0;0.0;50.0;Apartamento
Apartamento;Vargem Pequena;3;1;1;78;1600.0;550.0;90.0;20.51;Apartamento
Apartamento;Copacabana;1;0;0;50;1600.0;534.0;70.0;32.0;Apartamento
Apartamento;Recreio dos Bandeirantes;1;1;0;77;1900.0;471.0;0.0;24.68;Apartamento
Apartamento;Barra da Tijuca;3;2;1;165;3700.0;2070.0;0.0;22.42;Apartamento
Apartamento;Copacabana;2;1;1;94;2500.0;1351.0;135.0;26.6;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2800.0;1100.0;140.0;31.11;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;2;200;2900.0;1040.0;300.0;14.5;Apartamento
Apartamento;Bonsucesso;2;0;0;75;900.0;640.0;0.0;12.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;70;1600.0;1095.0;140.0;22.86;Apartamento
Apartamento;Irajá;2;1;0;45;1000.0;371.0;0.0;22.22;Apartamento
Apartamento;Tijuca;2;0;1;75;1900.0;716.0;87.0;25.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2450.0;1700.0;0.0;25.79;Apartamento
Apartamento;Península;4;3;2;229;6500.0;3000.0;2500.0;28.38;Apartamento
Apartamento;Jacarepaguá;2;1;1;78;2500.0;589.0;98.0;32.05;Apartamento
Apartamento;Leblon;2;1;1;79;2650.0;1702.0;406.0;33.54;Apartamento
Apartamento;Bonsucesso;2;0;0;67;800.0;484.0;0.0;11.94;Apartamento
Apartamento;Del Castilho;2;1;0;67;1200.0;300.0;0.0;17.91;Apartamento
Apartamento;Barra da Tijuca;3;3;1;169;5000.0;2280.0;450.0;29.59;Apartamento
Apartamento;Copacabana;1;0;1;52;2500.0;650.0;0.0;48.08;Apartamento
Apartamento;Andaraí;2;1;0;63;1100.0;450.0;24.0;17.46;Apartamento
Apartamento;Méier;2;1;0;60;1100.0;570.0;37.0;18.33;Apartamento
Apartamento;Copacabana;3;1;0;140;3500.0;1050.0;180.0;25.0;Apartamento
Apartamento;Engenho Novo;3;1;0;130;1300.0;700.0;0.0;10.0;Apartamento
Apartamento;Copacabana;3;0;0;80;3000.0;850.0;981.0;37.5;Apartamento
Apartamento;Copacabana;2;0;1;98;2250.0;1426.0;206.0;22.96;Apartamento
Apartamento;Barra da Tijuca;3;2;3;145;3200.0;1800.0;0.0;22.07;Apartamento
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;196.0;42.17;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;4000.0;1450.0;320.0;33.33;Apartamento
Apartamento;Todos os Santos;2;1;1;51;1250.0;440.0;14.0;24.51;Apartamento
Apartamento;Copacabana;3;1;1;130;5500.0;1600.0;231.0;42.31;Apartamento
Apartamento;Barra da Tijuca;4;4;4;310;8000.0;2160.0;1038.0;25.81;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1400.0;850.0;100.0;20.0;Apartamento
Apartamento;Laranjeiras;3;1;1;90;2200.0;1294.0;0.0;24.44;Apartamento
Apartamento;Ipanema;3;0;1;120;4000.0;653.0;162.0;33.33;Apartamento
Apartamento;Copacabana;2;1;1;114;6000.0;1150.0;0.0;52.63;Apartamento
Apartamento;Copacabana;4;1;0;214;6000.0;1859.0;783.0;28.04;Apartamento
Apartamento;Ipanema;2;1;2;156;5500.0;2400.0;480.0;35.26;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;59;900.0;575.0;14.0;15.25;Apartamento
Apartamento;Copacabana;1;1;0;40;3300.0;400.0;26.0;82.5;Apartamento
Apartamento;Cosme Velho;2;1;1;87;2200.0;792.0;188.0;25.29;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;82;1400.0;783.0;128.0;17.07;Apartamento
Apartamento;Laranjeiras;2;1;1;80;2700.0;915.0;0.0;33.75;Apartamento
Apartamento;Flamengo;1;0;0;35;1300.0;319.0;24.0;37.14;Apartamento
Apartamento;Jardim Botânico;3;2;0;145;5000.0;1296.0;317.0;34.48;Apartamento
Apartamento;Leblon;2;2;1;89;6400.0;1957.0;437.0;71.91;Apartamento
Apartamento;Ipanema;2;1;1;100;5500.0;1200.0;400.0;55.0;Apartamento
Apartamento;Flamengo;3;0;0;178;5000.0;1500.0;220.0;28.09;Apartamento
Apartamento;Tijuca;3;1;0;72;1950.0;200.0;83.0;27.08;Apartamento
Apartamento;Ipanema;2;1;1;78;8000.0;3300.0;570.0;102.56;Apartamento
Apartamento;Barra da Tijuca;2;1;2;83;2250.0;1160.0;254.0;27.11;Apartamento
Apartamento;Copacabana;3;0;0;88;2900.0;713.0;171.0;32.95;Apartamento
Apartamento;Leblon;2;1;0;80;3900.0;800.0;0.0;48.75;Apartamento
Apartamento;Lagoa;2;1;1;92;3600.0;1125.0;221.0;39.13;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;2300.0;1600.0;3600.0;35.38;Apartamento
Apartamento;Vila Isabel;2;1;0;70;1300.0;502.0;80.0;18.57;Apartamento
Apartamento;Copacabana;3;1;1;83;4000.0;1230.0;240.0;48.19;Apartamento
Apartamento;Cidade Nova;3;2;0;66;2200.0;558.0;48.0;33.33;Apartamento
Apartamento;Ipanema;3;0;0;115;7000.0;250.0;300.0;60.87;Apartamento
Apartamento;Leblon;2;0;0;65;3500.0;1000.0;1800.0;53.85;Apartamento
Apartamento;Jardim Botânico;3;2;1;90;3900.0;1310.0;275.0;43.33;Apartamento
Apartamento;Copacabana;1;0;1;30;2000.0;500.0;0.0;66.67;Apartamento
Apartamento;Tanque;2;1;1;66;1200.0;450.0;64.0;18.18;Apartamento
Apartamento;Copacabana;2;0;0;85;2500.0;850.0;0.0;29.41;Apartamento
Apartamento;Barra da Tijuca;3;2;0;130;3800.0;1600.0;150.0;29.23;Apartamento
Apartamento;Engenho Novo;2;0;0;65;990.0;590.0;0.0;15.23;Apartamento
Apartamento;Barra da Tijuca;3;3;1;130;6500.0;2810.0;700.0;50.0;Apartamento
Apartamento;Glória;1;0;0;20;900.0;495.0;0.0;45.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;240;5450.0;2800.0;696.0;22.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1600.0;827.0;77.0;24.62;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;1400.0;797.0;0.0;20.0;Apartamento
Apartamento;Península;2;2;1;120;3300.0;1790.0;0.0;27.5;Apartamento
Apartamento;Ipanema;3;0;1;130;4000.0;1320.0;195.0;30.77;Apartamento
Apartamento;Grajaú;2;0;0;80;1500.0;500.0;0.0;18.75;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;163;2499.0;1456.0;403.0;15.33;Apartamento
Apartamento;Botafogo;3;1;1;101;4000.0;1200.0;159.0;39.6;Apartamento
Apartamento;Barra da Tijuca;2;2;1;75;3500.0;3113.0;380.0;46.67;Apartamento
Apartamento;Barra da Tijuca;3;3;2;270;8400.0;2500.0;600.0;31.11;Apartamento
Apartamento;Jardim Guanabara;2;1;0;70;1700.0;400.0;100.0;24.29;Apartamento
Apartamento;Grajaú;1;0;0;50;1200.0;170.0;20.0;24.0;Apartamento
Apartamento;Copacabana;3;1;0;140;3700.0;1374.0;329.0;26.43;Apartamento
Apartamento;Penha;2;1;1;57;1200.0;496.0;0.0;21.05;Apartamento
Apartamento;Barra da Tijuca;4;2;1;112;4800.0;1160.0;640.0;42.86;Apartamento
Apartamento;Botafogo;3;1;1;95;3200.0;902.0;152.0;33.68;Apartamento
Apartamento;Barra da Tijuca;3;1;1;74;1800.0;620.0;0.0;24.32;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;3800.0;2500.0;340.0;27.14;Apartamento
Apartamento;Barra da Tijuca;2;1;1;115;3500.0;1730.0;364.0;30.43;Apartamento
Apartamento;Vila Isabel;1;1;0;70;1200.0;770.0;0.0;17.14;Apartamento
Apartamento;São Conrado;3;2;1;146;3500.0;2053.0;367.0;23.97;Apartamento
Apartamento;Copacabana;1;0;0;40;1850.0;700.0;0.0;46.25;Apartamento
Apartamento;Barra da Tijuca;2;1;1;87;2200.0;788.0;0.0;25.29;Apartamento
Apartamento;Engenho Novo;3;1;0;55;1000.0;700.0;0.0;18.18;Apartamento
Apartamento;Flamengo;2;1;0;60;2340.0;760.0;104.0;39.0;Apartamento
Apartamento;Madureira;2;0;0;50;700.0;480.0;0.0;14.0;Apartamento
Apartamento;Arpoador;2;4;2;190;8500.0;2600.0;611.0;44.74;Apartamento
Apartamento;Flamengo;1;0;0;45;2500.0;400.0;262.0;55.56;Apartamento
Apartamento;Leblon;3;1;1;82;4200.0;1180.0;0.0;51.22;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;900.0;131.0;25.71;Apartamento
Apartamento;Méier;2;0;0;42;750.0;359.0;17.0;17.86;Apartamento
Apartamento;Campo Grande;3;2;1;143;2300.0;750.0;0.0;16.08;Apartamento
Apartamento;Ipanema;3;1;1;140;7500.0;2900.0;500.0;53.57;Apartamento
Apartamento;Recreio dos Bandeirantes;1;0;0;24;1000.0;364.0;0.0;41.67;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;70;1500.0;738.0;142.0;21.43;Apartamento
Apartamento;Méier;3;2;1;100;2700.0;826.0;16.0;27.0;Apartamento
Apartamento;Lagoa;3;1;1;142;5500.0;1255.0;400.0;38.73;Apartamento
Apartamento;Barra da Tijuca;3;3;3;166;5500.0;2000.0;300.0;33.13;Apartamento
Apartamento;Lagoa;3;1;1;108;4800.0;1089.0;299.0;44.44;Apartamento
Apartamento;Tijuca;3;1;0;170;2500.0;780.0;178.0;14.71;Apartamento
Apartamento;Grajaú;2;0;0;66;1350.0;540.0;0.0;20.45;Apartamento
Apartamento;Engenho de Dentro;3;1;1;60;1500.0;506.0;38.0;25.0;Apartamento
Apartamento;Jacarepaguá;3;0;0;200;1500.0;181.0;6.0;7.5;Apartamento
Apartamento;Tijuca;3;1;1;145;2800.0;1000.0;192.0;19.31;Apartamento
Apartamento;Engenho Novo;2;1;0;63;1200.0;499.0;0.0;19.05;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;2400.0;650.0;100.0;35.29;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;120;2300.0;711.0;221.0;19.17;Apartamento
Apartamento;Botafogo;2;1;0;100;4000.0;1200.0;130.0;40.0;Apartamento
Apartamento;Copacabana;1;0;0;42;2000.0;500.0;50.0;47.62;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;177;2500.0;1500.0;413.0;14.12;Apartamento
Apartamento;Estácio;2;1;1;84;1600.0;840.0;0.0;19.05;Apartamento
Apartamento;Engenho Novo;2;0;0;68;800.0;440.0;0.0;11.76;Apartamento
Apartamento;Laranjeiras;3;1;0;135;2700.0;1513.0;251.0;20.0;Apartamento
Apartamento;Copacabana;3;1;0;200;3200.0;1500.0;0.0;16.0;Apartamento
Apartamento;Jardim Botânico;2;0;0;50;2800.0;555.0;145.0;56.0;Apartamento
Apartamento;Leblon;3;1;1;140;6000.0;3100.0;448.0;42.86;Apartamento
Apartamento;Vargem Pequena;3;2;1;124;2500.0;700.0;0.0;20.16;Apartamento
Apartamento;Jardim Botânico;2;1;1;84;3500.0;1100.0;260.0;41.67;Apartamento
Apartamento;Copacabana;4;1;1;280;6000.0;1700.0;4483.0;21.43;Apartamento
Apartamento;Todos os Santos;3;1;1;75;1500.0;462.0;73.0;20.0;Apartamento
Apartamento;Jacarepaguá;2;1;1;67;2200.0;699.0;74.0;32.84;Apartamento
Apartamento;Barra da Tijuca;4;3;1;210;4800.0;2650.0;555.0;22.86;Apartamento
Apartamento;Tijuca;1;1;0;50;1200.0;390.0;30.0;24.0;Apartamento
Apartamento;Copacabana;2;0;0;70;2400.0;500.0;90.0;34.29;Apartamento
Apartamento;Tijuca;3;0;1;90;1500.0;935.0;97.0;16.67;Apartamento
Apartamento;Botafogo;2;0;0;67;2300.0;600.0;97.0;34.33;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;83;1800.0;950.0;213.0;21.69;Apartamento
Apartamento;São Conrado;2;0;2;103;3600.0;900.0;334.0;34.95;Apartamento
Apartamento;Tijuca;3;1;1;110;2900.0;1100.0;182.0;26.36;Apartamento
Apartamento;Ipanema;4;3;2;228;9000.0;3000.0;1146.0;39.47;Apartamento
Apartamento;Tijuca;4;1;0;230;3500.0;726.0;126.0;15.22;Apartamento
Apartamento;Copacabana;1;0;0;40;1300.0;540.0;54.0;32.5;Apartamento
Apartamento;Vila Isabel;2;0;0;56;1300.0;300.0;21.0;23.21;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;240;2899.0;1600.0;490.0;12.08;Apartamento
Apartamento;Maracanã;2;0;1;75;1800.0;600.0;410.0;24.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;89;1700.0;1350.0;80.0;19.1;Apartamento
Apartamento;Vargem Pequena;2;1;1;57;1450.0;470.0;0.0;25.44;Apartamento
Apartamento;Copacabana;3;0;0;100;2500.0;1055.0;300.0;25.0;Apartamento
Apartamento;Copacabana;2;0;0;62;2200.0;883.0;96.0;35.48;Apartamento
Apartamento;Tijuca;3;0;0;80;2500.0;450.0;65.0;31.25;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;300;5000.0;1168.0;363.0;16.67;Apartamento
Apartamento;Copacabana;2;0;1;98;5000.0;600.0;220.0;51.02;Apartamento
Apartamento;Leblon;1;0;1;35;2200.0;556.0;0.0;62.86;Apartamento
Apartamento;Grajaú;2;1;1;75;1800.0;950.0;0.0;24.0;Apartamento
Apartamento;Gávea;3;2;1;120;6500.0;1630.0;500.0;54.17;Apartamento
Apartamento;Barra da Tijuca;4;3;4;250;8500.0;3500.0;600.0;34.0;Apartamento
Apartamento;Ipanema;3;1;1;126;5800.0;1998.0;590.0;46.03;Apartamento
Apartamento;Copacabana;3;1;0;160;3000.0;1760.0;377.0;18.75;Apartamento
Apartamento;Campo Grande;2;0;0;60;750.0;210.0;0.0;12.5;Apartamento
Apartamento;Vila Isabel;1;1;0;71;1500.0;630.0;79.0;21.13;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;3300.0;1500.0;300.0;41.25;Apartamento
Apartamento;São Francisco Xavier;2;1;1;54;1000.0;540.0;0.0;18.52;Apartamento
Apartamento;Jardim Guanabara;3;1;1;140;2000.0;610.0;0.0;14.29;Apartamento
Apartamento;Jacarepaguá;2;1;1;70;2500.0;410.0;78.0;35.71;Apartamento
Apartamento;Flamengo;3;1;1;130;3500.0;1043.0;232.0;26.92;Apartamento
Apartamento;Del Castilho;2;1;0;60;1200.0;500.0;25.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;0;0;103;2800.0;1783.0;198.0;27.18;Apartamento
Apartamento;Jacarepaguá;3;1;1;82;2200.0;730.0;120.0;26.83;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;76;1800.0;850.0;120.0;23.68;Apartamento
Apartamento;Vila da Penha;2;0;0;60;950.0;30.0;0.0;15.83;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1800.0;1222.0;158.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;0;88;1300.0;1026.0;368.0;14.77;Apartamento
Apartamento;Barra da Tijuca;1;1;1;64;2000.0;1130.0;290.0;31.25;Apartamento
Apartamento;Recreio dos Bandeirantes;2;3;1;80;1600.0;530.0;1344.0;20.0;Apartamento
Apartamento;Flamengo;3;1;0;120;3300.0;1278.0;160.0;27.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;98;1650.0;980.0;144.0;16.84;Apartamento
Apartamento;Copacabana;3;1;0;127;3500.0;1278.0;2854.0;27.56;Apartamento
Apartamento;Copacabana;3;0;0;125;3500.0;1380.0;0.0;28.0;Apartamento
Apartamento;São Conrado;3;2;1;115;2400.0;2000.0;180.0;20.87;Apartamento
Apartamento;Ipanema;2;0;0;62;3500.0;780.0;0.0;56.45;Apartamento
Apartamento;Copacabana;1;0;0;48;1500.0;790.0;25.0;31.25;Apartamento
Apartamento;Barra da Tijuca;2;1;2;90;2300.0;1510.0;2496.0;25.56;Apartamento
Apartamento;Cachambi;1;0;1;39;850.0;320.0;0.0;21.79;Apartamento
Apartamento;Lagoa;3;1;1;125;4100.0;1850.0;420.0;32.8;Apartamento
Apartamento;Barra da Tijuca;3;3;1;250;6000.0;2800.0;7000.0;24.0;Apartamento
Apartamento;Tijuca;2;0;0;79;1650.0;250.0;82.0;20.89;Apartamento
Apartamento;Copacabana;1;0;0;35;1700.0;632.0;0.0;48.57;Apartamento
Apartamento;Barra da Tijuca;2;1;2;82;2600.0;1470.0;247.0;31.71;Apartamento
Apartamento;Botafogo;3;1;1;130;3000.0;1446.0;0.0;23.08;Apartamento
Apartamento;Campo Grande;3;1;0;65;900.0;130.0;0.0;13.85;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;2;78;2000.0;650.0;0.0;25.64;Apartamento
Apartamento;Barra da Tijuca;1;1;1;74;1900.0;1300.0;0.0;25.68;Apartamento
Apartamento;Pechincha;3;1;1;73;1600.0;750.0;0.0;21.92;Apartamento
Apartamento;Barra da Tijuca;3;2;1;115;4200.0;1065.0;0.0;36.52;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;4000.0;1450.0;370.0;33.33;Apartamento
Apartamento;Tijuca;1;0;0;53;1200.0;402.0;19.0;22.64;Apartamento
Apartamento;Botafogo;3;1;1;103;5700.0;1310.0;348.0;55.34;Apartamento
Apartamento;Barra da Tijuca;4;3;2;160;6500.0;1800.0;350.0;40.62;Apartamento
Apartamento;Leblon;1;0;0;50;2500.0;650.0;95.0;50.0;Apartamento
Apartamento;Copacabana;1;0;0;33;1100.0;523.0;56.0;33.33;Apartamento
Apartamento;Sampaio;1;0;0;51;800.0;205.0;0.0;15.69;Apartamento
Apartamento;Barra da Tijuca;3;1;3;80;3000.0;1200.0;0.0;37.5;Apartamento
Apartamento;Lins de Vasconcelos;2;1;1;73;1400.0;509.0;91.0;19.18;Apartamento
Apartamento;Copacabana;1;0;0;33;2200.0;600.0;0.0;66.67;Apartamento
Apartamento;Copacabana;1;0;0;26;1600.0;387.0;0.0;61.54;Apartamento
Apartamento;Flamengo;3;0;0;110;3800.0;1070.0;0.0;34.55;Apartamento
Apartamento;Vaz Lobo;2;0;0;60;680.0;198.0;0.0;11.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;3000.0;850.0;1400.0;43.48;Apartamento
Apartamento;Tijuca;2;1;0;65;1500.0;658.0;80.0;23.08;Apartamento
Apartamento;Laranjeiras;2;1;0;75;2200.0;895.0;0.0;29.33;Apartamento
Apartamento;Botafogo;3;1;0;94;3200.0;1500.0;137.0;34.04;Apartamento
Apartamento;Copacabana;4;1;1;150;5400.0;1950.0;330.0;36.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;84;1800.0;850.0;150.0;21.43;Apartamento
Apartamento;Catete;2;0;0;70;1800.0;750.0;100.0;25.71;Apartamento
Apartamento;Barra da Tijuca;3;2;1;89;1900.0;770.0;116.0;21.35;Apartamento
Apartamento;Barra da Tijuca;3;2;1;80;1690.0;1100.0;130.0;21.12;Apartamento
Apartamento;Barra da Tijuca;4;3;2;208;7500.0;2321.0;700.0;36.06;Apartamento
Apartamento;Engenho Novo;2;1;0;91;1400.0;694.0;75.0;15.38;Apartamento
Apartamento;Tijuca;2;1;0;70;1800.0;255.0;40.0;25.71;Apartamento
Apartamento;Flamengo;2;0;0;84;2200.0;679.0;161.0;26.19;Apartamento
Apartamento;Copacabana;3;1;0;200;8500.0;1850.0;0.0;42.5;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;80;1300.0;846.0;0.0;16.25;Apartamento
