student_id,age,region,enroll_date,exam_season,courses_enrolled,completed_assignments,completion_rate,login_frequency,last_activity_days_ago,forum_posts_count,dropout_score,label,label_multiclass,label_name
STU01511,18,Casablanca,2024-06-20,0,2,4,0.433,6.66,2,5,0.0876,0,0,active
STU01512,24,Tunis,2024-11-29,0,4,0,0.0,2.47,9,4,0.4378,1,1,at-risk
STU01513,25,Doha,2024-03-10,0,7,5,0.1333,1.32,13,0,0.7512,1,2,dropped
STU01514,18,Amman,2024-06-13,0,3,0,0.0,0.5,6,1,0.6209,1,2,dropped
STU01515,28,Doha,2024-12-21,0,2,4,0.4189,3.99,3,2,0.0384,0,0,active
STU01516,19,Dubai,2024-09-02,0,2,0,0.0,2.36,4,3,0.5038,1,1,at-risk
STU01517,17,Beirut,2024-03-31,0,6,6,0.2065,1.07,5,5,0.7006,1,2,dropped
STU01518,23,Tunis,2024-06-12,0,7,35,0.9953,14.0,1,17,0.0,0,0,active
STU01519,29,Amman,2024-12-21,0,2,2,0.2258,7.35,14,8,0.2003,0,0,active
STU01520,18,Casablanca,2024-10-21,1,1,4,0.7629,10.21,2,11,0.2346,0,0,active
STU01521,31,Dubai,2024-06-15,0,1,1,0.1188,2.34,27,3,0.7025,1,2,dropped
STU01522,24,Tunis,2024-05-23,0,5,0,0.016,1.21,2,2,0.6347,1,2,dropped
STU01523,17,Tunis,2024-07-05,0,7,7,0.1887,1.35,33,3,0.9546,1,2,dropped
STU01524,24,Alexandria,2024-10-15,0,7,13,0.3589,2.98,1,1,0.319,1,1,at-risk
STU01525,21,Dubai,2024-10-30,1,7,2,0.0586,0.88,7,1,0.7621,1,2,dropped
STU01526,23,Baghdad,2024-04-02,0,6,7,0.2243,3.92,17,4,0.2551,0,0,active
STU01527,22,Baghdad,2024-01-14,0,6,8,0.2802,5.79,4,10,0.328,1,1,at-risk
STU01528,30,Casablanca,2024-12-28,0,4,1,0.0384,0.11,13,0,0.608,1,2,dropped
STU01529,18,Dubai,2024-08-12,0,7,17,0.4896,5.06,4,9,0.1392,0,0,active
STU01530,23,Amman,2024-12-20,0,1,1,0.2392,3.47,9,3,0.3083,1,1,at-risk
STU01531,22,Alexandria,2024-07-28,0,3,6,0.3817,3.6,22,4,0.1954,0,0,active
STU01532,18,Casablanca,2024-03-12,0,6,7,0.2488,3.63,19,7,0.4614,1,1,at-risk
STU01533,21,Amman,2024-05-03,0,7,1,0.0266,0.1,6,1,0.6233,1,2,dropped
STU01534,18,Amman,2024-12-03,0,7,0,0.0,0.22,26,1,0.9675,1,2,dropped
STU01535,19,Riyadh,2024-08-04,0,4,5,0.2486,5.82,12,5,0.2604,0,0,active
STU01536,21,Tunis,2024-02-07,0,7,23,0.6487,9.32,28,10,0.0,0,0,active
STU01537,23,Casablanca,2024-11-02,1,1,0,0.0,1.49,1,1,0.8101,1,2,dropped
STU01538,17,Casablanca,2024-10-25,1,2,10,1.0,13.03,5,13,0.3395,1,1,at-risk
STU01539,21,Tunis,2024-09-30,0,7,12,0.3487,5.27,17,4,0.099,0,0,active
STU01540,27,Baghdad,2024-12-20,0,6,2,0.079,2.03,5,5,0.4617,1,1,at-risk
STU01541,18,Tunis,2024-10-05,0,6,6,0.188,2.17,15,0,0.6778,1,2,dropped
STU01542,27,Cairo,2024-07-03,0,5,3,0.1335,1.31,26,2,0.801,1,2,dropped
STU01543,33,Baghdad,2024-10-31,1,4,2,0.0885,0.56,8,0,0.8189,1,2,dropped
STU01544,27,Alexandria,2024-02-25,0,6,8,0.264,2.86,8,2,0.3566,1,1,at-risk
STU01545,17,Dubai,2024-12-02,0,3,3,0.1825,1.96,12,2,0.4705,1,1,at-risk
STU01546,28,Beirut,2024-03-26,0,1,0,0.0,0.69,6,1,0.5849,1,1,at-risk
STU01547,24,Doha,2024-01-23,0,6,4,0.1456,1.15,26,2,0.8846,1,2,dropped
STU01548,22,Doha,2024-11-26,0,2,5,0.5127,6.81,1,11,0.0625,0,0,active
STU01549,18,Tunis,2024-06-18,0,1,1,0.145,4.45,4,9,0.372,1,1,at-risk
STU01550,24,Tunis,2024-02-24,0,5,1,0.0305,1.11,9,2,0.6651,1,2,dropped
STU01551,25,Cairo,2024-02-20,0,7,8,0.2313,2.18,1,3,0.4923,1,1,at-risk
STU01552,21,Amman,2024-04-23,1,4,4,0.1858,0.92,12,1,0.7032,1,2,dropped
STU01553,22,Baghdad,2024-09-22,0,7,3,0.0764,1.61,2,3,0.4508,1,1,at-risk
STU01554,17,Baghdad,2024-10-24,1,5,0,0.0,0.15,3,2,0.8498,1,2,dropped
STU01555,23,Doha,2024-04-23,1,6,2,0.0672,0.77,12,0,0.9559,1,2,dropped
STU01556,27,Casablanca,2024-07-10,0,4,0,0.0,0.38,1,2,0.7156,1,2,dropped
STU01557,17,Tunis,2024-08-25,0,2,1,0.0579,2.59,8,1,0.5015,1,1,at-risk
STU01558,26,Doha,2024-12-19,0,4,8,0.3867,8.67,4,14,0.0498,0,0,active
STU01559,28,Baghdad,2024-03-18,0,6,0,0.003,0.69,4,0,0.7437,1,2,dropped
STU01560,23,Beirut,2024-01-13,0,5,0,0.0,0.32,29,1,0.7183,1,2,dropped
STU01561,24,Casablanca,2024-02-23,0,6,0,0.0,0.5,2,2,0.7549,1,2,dropped
STU01562,17,Amman,2024-07-31,0,6,6,0.2127,1.01,5,0,0.6276,1,2,dropped
STU01563,17,Alexandria,2024-02-29,0,5,10,0.4135,8.37,12,9,0.2098,0,0,active
STU01564,21,Riyadh,2024-06-27,0,3,1,0.0652,0.95,10,1,0.5359,1,1,at-risk
STU01565,28,Amman,2024-06-24,0,1,1,0.2846,2.47,1,7,0.4274,1,1,at-risk
STU01566,26,Casablanca,2024-04-15,1,1,3,0.5462,3.2,10,4,0.152,0,0,active
STU01567,29,Baghdad,2024-09-04,0,6,7,0.2189,0.87,1,0,0.7862,1,2,dropped
STU01568,23,Beirut,2024-08-31,0,5,5,0.1916,0.34,1,0,0.6765,1,2,dropped
STU01569,19,Alexandria,2024-08-12,0,3,2,0.1627,0.57,4,2,0.7116,1,2,dropped
STU01570,36,Casablanca,2024-06-12,0,7,8,0.2315,4.84,18,2,0.3855,1,1,at-risk
STU01571,28,Alexandria,2024-06-02,0,7,8,0.2236,2.74,5,2,0.5734,1,1,at-risk
STU01572,17,Cairo,2024-12-29,0,2,0,0.0,0.57,9,0,0.752,1,2,dropped
STU01573,23,Alexandria,2024-01-12,0,1,0,0.065,0.36,1,1,0.702,1,2,dropped
STU01574,22,Beirut,2024-11-27,0,2,1,0.1318,2.23,23,0,0.7121,1,2,dropped
STU01575,27,Alexandria,2024-12-12,0,1,0,0.0732,0.85,21,0,0.9635,1,2,dropped
STU01576,19,Riyadh,2024-05-04,0,7,0,0.0,2.15,1,2,0.5072,1,1,at-risk
STU01577,23,Baghdad,2024-03-30,0,4,3,0.1729,2.76,32,4,0.7062,1,2,dropped
STU01578,30,Baghdad,2024-03-22,0,3,5,0.3043,0.61,9,1,0.372,1,1,at-risk
STU01579,31,Beirut,2024-10-13,0,6,29,0.9549,14.0,18,15,0.0,0,0,active
STU01580,25,Tunis,2024-08-24,0,6,0,0.0,0.61,10,2,0.621,1,2,dropped
STU01581,30,Dubai,2024-07-26,0,6,2,0.0751,0.75,1,1,0.5546,1,1,at-risk
STU01582,23,Riyadh,2024-04-05,0,2,0,0.0295,2.6,40,3,0.5544,1,1,at-risk
STU01583,27,Tunis,2024-07-21,0,1,1,0.2547,2.6,2,2,0.384,1,1,at-risk
STU01584,25,Cairo,2024-11-10,0,6,0,0.0,0.62,10,2,0.5293,1,1,at-risk
STU01585,31,Dubai,2024-08-18,0,2,2,0.2122,0.21,2,0,0.6631,1,2,dropped
STU01586,17,Doha,2024-08-07,0,2,2,0.2173,2.81,8,3,0.3859,1,1,at-risk
STU01587,18,Tunis,2024-01-03,0,1,1,0.219,4.18,4,4,0.2657,0,0,active
STU01588,25,Dubai,2024-04-15,1,1,2,0.4322,6.96,16,6,0.2062,0,0,active
STU01589,26,Amman,2024-12-26,0,7,5,0.1534,0.64,9,1,0.6212,1,2,dropped
STU01590,26,Alexandria,2024-10-22,1,5,2,0.0812,1.02,11,2,1.0,1,2,dropped
STU01591,29,Alexandria,2024-10-01,0,7,0,0.0,4.92,23,5,0.3275,1,1,at-risk
STU01592,30,Riyadh,2024-07-06,0,3,0,0.0,1.3,5,2,0.8009,1,2,dropped
STU01593,24,Beirut,2024-04-10,0,4,8,0.4119,4.44,10,5,0.0186,0,0,active
STU01594,25,Casablanca,2024-02-28,0,4,3,0.146,0.67,10,1,0.7403,1,2,dropped
STU01595,31,Amman,2024-12-09,0,1,2,0.3967,4.49,26,7,0.0647,0,0,active
STU01596,22,Casablanca,2024-09-27,0,3,0,0.0,1.24,13,2,0.6032,1,2,dropped
STU01597,36,Beirut,2024-11-01,1,5,18,0.7329,8.08,1,10,0.132,0,0,active
STU01598,30,Tunis,2024-11-08,0,2,0,0.0,0.41,6,2,0.6914,1,2,dropped
STU01599,29,Tunis,2024-10-27,1,5,25,1.0,12.59,6,10,0.213,0,0,active
STU01600,30,Alexandria,2024-06-27,0,5,2,0.0999,2.63,10,5,0.5,1,1,at-risk
STU01601,25,Beirut,2024-08-22,0,7,10,0.2928,0.49,5,0,0.6923,1,2,dropped
STU01602,26,Doha,2024-03-29,0,3,2,0.1424,2.0,21,3,0.4862,1,1,at-risk
STU01603,24,Amman,2024-11-10,0,4,2,0.101,0.27,9,1,0.5717,1,1,at-risk
STU01604,18,Doha,2024-02-13,0,7,1,0.0254,0.16,30,5,0.8734,1,2,dropped
STU01605,22,Riyadh,2024-06-09,0,3,3,0.2072,2.55,7,5,0.3939,1,1,at-risk
STU01606,32,Alexandria,2024-05-02,0,5,11,0.4343,5.44,23,4,0.21,0,0,active
STU01607,26,Amman,2024-02-29,0,3,6,0.4113,6.38,11,10,0.1453,0,0,active
STU01608,29,Riyadh,2024-07-10,0,6,5,0.1759,2.64,12,5,0.4645,1,1,at-risk
STU01609,20,Riyadh,2024-09-18,0,1,0,0.051,1.31,4,1,0.7413,1,2,dropped
STU01610,26,Tunis,2024-08-02,0,3,0,0.0,0.16,8,0,0.708,1,2,dropped
STU01611,25,Doha,2024-03-11,0,3,7,0.4442,3.4,2,2,0.2097,0,0,active
STU01612,24,Doha,2024-07-15,0,4,2,0.0906,2.98,4,7,0.5238,1,1,at-risk
STU01613,30,Tunis,2024-04-05,0,2,4,0.3837,1.57,5,3,0.3598,1,1,at-risk
STU01614,18,Casablanca,2024-11-21,0,6,6,0.2006,2.22,23,0,0.7513,1,2,dropped
STU01615,24,Baghdad,2024-12-21,0,2,1,0.0818,2.34,13,5,0.4069,1,1,at-risk
STU01616,32,Riyadh,2024-10-11,0,4,4,0.2197,4.08,4,4,0.2198,0,0,active
STU01617,22,Riyadh,2024-09-07,0,2,0,0.0,2.53,4,1,0.3412,1,1,at-risk
STU01618,23,Amman,2024-03-12,0,3,4,0.2969,3.36,9,8,0.3964,1,1,at-risk
STU01619,23,Riyadh,2024-06-10,0,4,5,0.239,5.09,27,10,0.4363,1,1,at-risk
STU01620,18,Casablanca,2024-11-13,0,5,0,0.0,2.39,2,2,0.4108,1,1,at-risk
STU01621,29,Cairo,2024-07-02,0,2,2,0.1587,1.23,6,3,0.5792,1,1,at-risk
STU01622,24,Cairo,2024-09-05,0,4,10,0.5216,6.54,1,6,0.1096,0,0,active
STU01623,25,Riyadh,2024-04-09,0,2,10,0.9873,9.45,1,15,0.0,0,0,active
STU01624,22,Tunis,2024-10-14,0,7,6,0.1812,4.63,19,3,0.3154,1,1,at-risk
STU01625,26,Baghdad,2024-11-30,0,2,4,0.3604,2.77,2,4,0.3915,1,1,at-risk
STU01626,25,Casablanca,2024-07-28,0,5,17,0.6994,3.1,8,2,0.1076,0,0,active
STU01627,28,Casablanca,2024-07-31,0,1,1,0.1046,1.17,26,1,0.7109,1,2,dropped
STU01628,38,Casablanca,2024-09-07,0,1,1,0.1347,0.31,2,1,0.6458,1,2,dropped
STU01629,27,Riyadh,2024-02-12,0,2,5,0.4651,5.86,4,11,0.128,0,0,active
STU01630,25,Doha,2024-01-16,0,6,14,0.4732,3.6,11,4,0.1282,0,0,active
STU01631,19,Dubai,2024-05-29,0,2,4,0.3632,3.49,1,1,0.0212,0,0,active
STU01632,19,Cairo,2024-05-20,0,7,15,0.4146,4.9,3,8,0.1189,0,0,active
STU01633,17,Dubai,2024-10-02,0,5,3,0.1136,0.88,15,1,0.7181,1,2,dropped
STU01634,29,Amman,2024-03-27,0,3,3,0.2203,1.85,44,2,0.7036,1,2,dropped
STU01635,24,Casablanca,2024-10-16,1,1,1,0.176,1.21,17,0,1.0,1,2,dropped
STU01636,23,Casablanca,2024-10-08,0,4,3,0.1443,3.88,15,5,0.4621,1,1,at-risk
STU01637,28,Baghdad,2024-02-27,0,7,9,0.253,4.57,33,3,0.4175,1,1,at-risk
STU01638,25,Doha,2024-02-28,0,7,7,0.1975,3.85,2,1,0.1695,0,0,active
STU01639,17,Amman,2024-10-05,0,2,0,0.0109,1.63,11,1,0.4853,1,1,at-risk
STU01640,26,Beirut,2024-10-04,0,1,5,1.0,14.0,1,15,0.0,0,0,active
STU01641,19,Cairo,2024-08-13,0,2,0,0.0,0.1,1,2,0.8202,1,2,dropped
STU01642,27,Baghdad,2024-04-21,1,6,0,0.0,2.6,1,4,0.708,1,2,dropped
STU01643,19,Tunis,2024-02-22,0,2,7,0.7424,7.21,1,7,0.0102,0,0,active
STU01644,26,Dubai,2024-06-01,0,2,3,0.2961,0.33,2,3,0.7578,1,2,dropped
STU01645,30,Cairo,2024-08-18,0,2,1,0.1144,2.61,2,1,0.5695,1,1,at-risk
STU01646,20,Amman,2024-06-27,0,6,3,0.0979,0.1,9,1,0.6924,1,2,dropped
STU01647,17,Alexandria,2024-08-12,0,2,2,0.2071,4.62,10,6,0.4377,1,1,at-risk
STU01648,26,Alexandria,2024-05-01,0,3,0,0.0,1.21,19,1,0.7932,1,2,dropped
STU01649,17,Dubai,2024-10-28,1,7,3,0.0771,0.29,2,0,0.8676,1,2,dropped
STU01650,31,Beirut,2024-12-29,0,1,0,0.0293,1.74,12,2,0.5345,1,1,at-risk
STU01651,17,Doha,2024-11-19,0,2,3,0.3463,0.96,8,1,0.4805,1,1,at-risk
STU01652,25,Tunis,2024-03-25,0,1,0,0.036,1.99,17,0,0.6061,1,2,dropped
STU01653,27,Doha,2024-03-12,0,7,16,0.4571,9.82,8,13,0.2833,0,0,active
STU01654,29,Dubai,2024-04-15,1,7,11,0.3211,7.98,7,2,0.1361,0,0,active
STU01655,25,Cairo,2024-10-18,1,1,3,0.5916,5.4,3,7,0.3226,1,1,at-risk
STU01656,29,Beirut,2024-09-29,0,5,5,0.1876,0.84,8,1,0.7823,1,2,dropped
STU01657,35,Amman,2024-11-01,1,7,11,0.3027,4.46,2,4,0.2917,0,0,active
STU01658,29,Baghdad,2024-03-27,0,6,1,0.0406,4.77,1,2,0.2879,0,0,active
STU01659,20,Beirut,2024-12-26,0,3,0,0.0,0.1,16,1,0.7247,1,2,dropped
STU01660,17,Amman,2024-05-28,0,6,1,0.038,1.43,9,0,0.6971,1,2,dropped
STU01661,26,Doha,2024-05-16,0,3,2,0.1551,3.41,40,7,0.6209,1,2,dropped
STU01662,17,Baghdad,2024-12-13,0,4,20,1.0,13.77,14,9,0.1158,0,0,active
STU01663,17,Alexandria,2024-03-10,0,3,10,0.6864,7.51,10,10,0.0809,0,0,active
STU01664,27,Tunis,2024-01-31,0,6,0,0.0,0.1,6,0,0.7072,1,2,dropped
STU01665,32,Amman,2024-12-01,0,6,17,0.5648,11.03,17,13,0.017,0,0,active
STU01666,17,Riyadh,2024-12-25,0,2,3,0.3049,5.31,7,2,0.3012,1,1,at-risk
STU01667,30,Riyadh,2024-05-07,0,2,6,0.6338,9.66,6,9,0.0,0,0,active
STU01668,22,Riyadh,2024-12-30,0,4,7,0.3733,4.35,21,4,0.1911,0,0,active
STU01669,18,Beirut,2024-05-06,0,4,2,0.1215,1.56,8,2,0.5259,1,1,at-risk
STU01670,27,Tunis,2024-09-07,0,2,3,0.2979,1.41,4,0,0.6757,1,2,dropped
STU01671,29,Riyadh,2024-10-22,1,1,1,0.1627,3.25,9,5,0.4549,1,1,at-risk
STU01672,34,Amman,2024-11-17,0,4,4,0.2014,2.29,5,2,0.5123,1,1,at-risk
STU01673,20,Tunis,2024-07-11,0,1,1,0.1491,2.28,8,4,0.4899,1,1,at-risk
STU01674,25,Casablanca,2024-02-08,0,5,17,0.6958,8.31,1,11,0.0743,0,0,active
STU01675,35,Alexandria,2024-07-25,0,5,4,0.1421,2.38,4,3,0.4769,1,1,at-risk
STU01676,24,Baghdad,2024-05-22,0,4,12,0.624,5.15,16,6,0.3013,1,1,at-risk
STU01677,27,Beirut,2024-08-20,0,4,1,0.056,0.19,1,1,0.5775,1,1,at-risk
STU01678,23,Casablanca,2024-06-16,0,2,0,0.0185,0.24,13,1,0.7906,1,2,dropped
STU01679,18,Doha,2024-01-02,0,4,0,0.0,0.62,19,3,1.0,1,2,dropped
STU01680,23,Alexandria,2024-08-22,0,1,1,0.2932,4.31,4,6,0.2935,0,0,active
STU01681,23,Beirut,2024-02-02,0,4,2,0.0972,3.04,9,4,0.2591,0,0,active
STU01682,27,Baghdad,2024-07-22,0,3,13,0.8343,10.53,8,12,0.0105,0,0,active
STU01683,28,Dubai,2024-08-07,0,7,7,0.2028,2.16,6,3,0.4219,1,1,at-risk
STU01684,26,Dubai,2024-09-10,0,5,2,0.072,2.59,52,4,0.6264,1,2,dropped
STU01685,18,Amman,2024-06-14,0,6,10,0.333,6.31,5,6,0.0807,0,0,active
STU01686,25,Amman,2024-06-21,0,4,12,0.5933,7.37,21,13,0.1526,0,0,active
STU01687,24,Baghdad,2024-10-22,1,4,6,0.3203,0.46,1,0,0.6655,1,2,dropped
STU01688,25,Riyadh,2024-10-16,1,6,8,0.2685,3.21,14,4,0.4235,1,1,at-risk
STU01689,26,Casablanca,2024-06-24,0,7,0,0.0,0.1,1,1,0.7007,1,2,dropped
STU01690,26,Cairo,2024-01-24,0,6,0,0.0,2.22,1,3,0.4056,1,1,at-risk
STU01691,22,Alexandria,2024-11-16,0,5,14,0.5482,4.74,1,6,0.2697,0,0,active
STU01692,22,Casablanca,2024-01-09,0,7,9,0.2634,2.49,23,5,0.6875,1,2,dropped
STU01693,19,Alexandria,2024-03-21,0,4,10,0.4751,4.7,12,4,0.026,0,0,active
STU01694,25,Casablanca,2024-08-21,0,4,4,0.1774,3.58,14,3,0.3869,1,1,at-risk
STU01695,30,Cairo,2024-08-07,0,5,0,0.0,0.38,2,1,0.7578,1,2,dropped
STU01696,25,Dubai,2024-12-18,0,6,6,0.2012,0.1,8,0,0.638,1,2,dropped
STU01697,22,Riyadh,2024-11-28,0,5,11,0.4281,6.09,1,8,0.1245,0,0,active
STU01698,18,Amman,2024-03-22,0,3,0,0.0,1.34,21,2,0.7837,1,2,dropped
STU01699,27,Amman,2024-02-17,0,5,0,0.0,2.23,11,4,0.3721,1,1,at-risk
STU01700,23,Beirut,2024-05-08,0,1,0,0.0,0.67,1,1,0.5319,1,1,at-risk
STU01701,23,Alexandria,2024-07-09,0,7,11,0.3217,2.84,4,2,0.2606,0,0,active
STU01702,21,Riyadh,2024-01-27,0,1,1,0.1823,1.54,56,3,0.7036,1,2,dropped
STU01703,33,Tunis,2024-11-16,0,6,3,0.0937,0.33,11,4,0.665,1,2,dropped
STU01704,28,Amman,2024-12-24,0,5,3,0.1012,2.53,3,5,0.4413,1,1,at-risk
STU01705,17,Dubai,2024-08-07,0,6,11,0.3681,5.77,28,9,0.1686,0,0,active
STU01706,25,Alexandria,2024-12-26,0,2,9,0.886,9.01,9,16,0.0,0,0,active
STU01707,27,Alexandria,2024-01-01,0,6,6,0.214,2.25,1,4,0.454,1,1,at-risk
STU01708,22,Dubai,2024-09-01,0,7,5,0.151,0.13,24,1,0.6624,1,2,dropped
STU01709,26,Alexandria,2024-03-08,0,3,3,0.1938,1.6,1,1,0.5347,1,1,at-risk
STU01710,22,Doha,2024-04-25,1,2,5,0.5087,6.0,13,4,0.0651,0,0,active
STU01711,25,Baghdad,2024-12-14,0,2,1,0.1445,3.37,5,4,0.3702,1,1,at-risk
STU01712,20,Casablanca,2024-01-05,0,1,3,0.5525,5.87,3,5,0.2524,0,0,active
STU01713,17,Cairo,2024-12-22,0,7,12,0.3363,6.47,13,5,0.0381,0,0,active
STU01714,24,Beirut,2024-03-02,0,1,1,0.2568,0.71,12,1,0.6275,1,2,dropped
STU01715,26,Tunis,2024-12-21,0,6,0,0.0,0.65,3,0,0.6837,1,2,dropped
STU01716,20,Riyadh,2024-09-01,0,1,3,0.5172,7.17,10,15,0.0711,0,0,active
STU01717,20,Alexandria,2024-04-27,1,1,1,0.1933,1.3,1,3,0.7334,1,2,dropped
STU01718,19,Tunis,2024-02-15,0,5,7,0.2755,4.11,13,10,0.3793,1,1,at-risk
STU01719,26,Alexandria,2024-02-22,0,2,4,0.4115,1.56,4,3,0.2618,0,0,active
STU01720,28,Beirut,2024-07-07,0,6,10,0.3266,6.06,11,11,0.1321,0,0,active
STU01721,27,Amman,2024-03-11,0,5,9,0.3413,4.2,4,7,0.0992,0,0,active
STU01722,17,Tunis,2024-03-09,0,1,3,0.578,8.5,4,9,0.2523,0,0,active
STU01723,18,Riyadh,2024-02-05,0,5,25,1.0,14.0,3,17,0.0,0,0,active
STU01724,23,Baghdad,2024-10-15,0,2,0,0.0195,0.52,3,1,0.6141,1,2,dropped
STU01725,18,Cairo,2024-11-08,0,5,11,0.4359,6.69,1,10,0.1454,0,0,active
STU01726,25,Riyadh,2024-08-13,0,4,6,0.2882,4.06,2,8,0.3143,1,1,at-risk
STU01727,22,Beirut,2024-04-19,1,6,13,0.4354,4.54,9,4,0.3495,1,1,at-risk
STU01728,28,Riyadh,2024-07-29,0,5,11,0.4516,8.34,1,16,0.0508,0,0,active
STU01729,25,Doha,2024-12-17,0,6,11,0.3814,3.89,11,8,0.0817,0,0,active
STU01730,26,Casablanca,2024-04-21,1,7,14,0.389,3.78,2,1,0.2214,0,0,active
STU01731,20,Alexandria,2024-02-21,0,1,0,0.0,0.68,1,1,0.5502,1,1,at-risk
STU01732,23,Riyadh,2024-03-04,0,1,2,0.3113,0.96,22,3,0.7095,1,2,dropped
STU01733,27,Doha,2024-07-15,0,4,0,0.0,0.76,2,0,0.8654,1,2,dropped
STU01734,25,Beirut,2024-08-07,0,2,0,0.0467,2.98,12,2,0.5461,1,1,at-risk
STU01735,31,Beirut,2024-03-12,0,1,0,0.0,0.34,11,1,0.571,1,1,at-risk
STU01736,22,Dubai,2024-05-21,0,4,2,0.1212,0.91,1,1,0.5476,1,1,at-risk
STU01737,19,Alexandria,2024-05-07,0,1,3,0.6921,7.45,5,10,0.0,0,0,active
STU01738,27,Baghdad,2024-11-03,1,7,0,0.0,0.36,5,1,0.7353,1,2,dropped
STU01739,21,Doha,2024-11-07,0,5,3,0.1244,2.23,29,2,0.5432,1,1,at-risk
STU01740,24,Amman,2024-12-19,0,7,11,0.322,1.87,4,2,0.296,0,0,active
STU01741,23,Cairo,2024-12-03,0,6,0,0.0,0.33,8,1,0.5635,1,1,at-risk
STU01742,24,Amman,2024-04-15,1,7,11,0.3035,2.5,1,3,0.5679,1,1,at-risk
STU01743,28,Baghdad,2024-11-06,0,5,4,0.1761,2.28,2,3,0.3814,1,1,at-risk
STU01744,26,Baghdad,2024-04-06,0,6,0,0.0,1.45,21,1,0.6919,1,2,dropped
STU01745,23,Tunis,2024-05-31,0,4,5,0.2672,3.98,4,7,0.4775,1,1,at-risk
STU01746,28,Cairo,2024-05-02,0,7,7,0.1973,1.47,1,1,0.7346,1,2,dropped
STU01747,21,Casablanca,2024-07-16,0,3,0,0.0,3.46,1,2,0.2368,0,0,active
STU01748,22,Alexandria,2024-05-03,0,1,0,0.0218,0.65,18,0,0.8322,1,2,dropped
STU01749,30,Casablanca,2024-11-22,0,2,2,0.1772,0.51,26,1,0.8073,1,2,dropped
STU01750,19,Doha,2024-02-06,0,3,4,0.2676,3.66,13,3,0.3444,1,1,at-risk
STU01751,20,Baghdad,2024-01-07,0,5,7,0.2695,2.69,3,2,0.5387,1,1,at-risk
STU01752,18,Beirut,2024-06-11,0,2,1,0.0561,0.1,1,2,0.8089,1,2,dropped
STU01753,29,Riyadh,2024-07-17,0,4,0,0.0,3.14,1,3,0.3534,1,1,at-risk
STU01754,20,Doha,2024-08-03,0,2,3,0.2695,0.31,5,0,0.7689,1,2,dropped
STU01755,17,Beirut,2024-10-06,0,4,10,0.5217,4.54,4,5,0.1442,0,0,active
STU01756,19,Riyadh,2024-08-29,0,2,2,0.2041,5.27,5,6,0.2802,0,0,active
STU01757,25,Alexandria,2024-01-09,0,5,6,0.2205,5.58,3,10,0.2434,0,0,active
STU01758,21,Doha,2024-02-04,0,1,1,0.1493,2.55,9,4,0.5442,1,1,at-risk
STU01759,17,Cairo,2024-05-14,0,3,15,1.0,14.0,1,19,0.0023,0,0,active
STU01760,28,Dubai,2024-01-21,0,5,13,0.5236,5.2,1,7,0.0902,0,0,active
STU01761,18,Cairo,2024-07-22,0,4,11,0.5622,4.77,6,6,0.1457,0,0,active
STU01762,31,Baghdad,2024-05-26,0,4,13,0.6477,6.04,31,5,0.1338,0,0,active
STU01763,27,Baghdad,2024-07-31,0,7,13,0.3785,5.91,39,2,0.277,0,0,active
STU01764,18,Tunis,2024-12-25,0,5,3,0.1251,4.36,5,9,0.3533,1,1,at-risk
STU01765,17,Tunis,2024-02-12,0,3,14,0.9225,8.48,31,11,0.278,0,0,active
STU01766,22,Baghdad,2024-10-02,0,3,0,0.0,0.43,7,3,0.6227,1,2,dropped
STU01767,21,Doha,2024-03-19,0,4,2,0.09,3.15,6,1,0.4431,1,1,at-risk
STU01768,29,Amman,2024-02-12,0,5,7,0.2699,1.32,17,0,0.7159,1,2,dropped
STU01769,20,Amman,2024-02-10,0,4,4,0.2065,1.68,6,1,0.4771,1,1,at-risk
STU01770,32,Baghdad,2024-04-14,1,7,17,0.4887,9.09,1,9,0.3273,1,1,at-risk
STU01771,17,Riyadh,2024-10-01,0,5,8,0.3206,2.12,5,0,0.4724,1,1,at-risk
STU01772,33,Beirut,2024-07-19,0,3,0,0.0,0.81,24,2,0.8822,1,2,dropped
STU01773,17,Doha,2024-11-20,0,7,7,0.2112,4.14,18,3,0.4135,1,1,at-risk
STU01774,25,Alexandria,2024-06-07,0,6,9,0.2868,4.54,17,11,0.4423,1,1,at-risk
STU01775,17,Tunis,2024-05-02,0,3,1,0.054,0.89,12,2,0.6377,1,2,dropped
STU01776,26,Cairo,2024-05-05,0,5,8,0.3167,3.42,7,6,0.1506,0,0,active
STU01777,29,Alexandria,2024-08-10,0,1,2,0.3379,5.04,46,9,0.3231,1,1,at-risk
STU01778,24,Alexandria,2024-08-20,0,3,5,0.3314,4.29,18,6,0.3588,1,1,at-risk
STU01779,30,Doha,2024-11-07,0,2,0,0.0,1.43,18,3,0.7836,1,2,dropped
STU01780,23,Cairo,2024-06-07,0,1,1,0.2597,4.37,3,6,0.3021,1,1,at-risk
STU01781,24,Riyadh,2024-03-02,0,7,13,0.3796,8.5,12,11,0.1277,0,0,active
STU01782,23,Cairo,2024-12-28,0,6,2,0.0514,1.14,10,1,0.7094,1,2,dropped
STU01783,18,Riyadh,2024-12-25,0,1,0,0.0,0.45,30,0,0.7822,1,2,dropped
STU01784,25,Cairo,2024-03-24,0,1,0,0.0,0.86,2,2,0.5778,1,1,at-risk
STU01785,17,Casablanca,2024-06-26,0,1,3,0.6324,10.46,1,9,0.0037,0,0,active
